lat,lng,alt
42.3172951106, -83.0402953291, 184.205681049
42.317290977, -83.0403139885, 184.202180183
42.3172865404, -83.0403318419, 184.200464132
42.3172827793, -83.040349478, 184.20044051
42.3172785632, -83.0403661811, 184.199777783
42.317274987, -83.040382799, 184.200066228
42.3172717736, -83.0403981654, 184.200392509
42.3172680426, -83.0404126716, 184.199874502
42.3172646697, -83.0404266501, 184.199953011
42.3172614792, -83.0404393581, 184.199989105
42.3172582028, -83.0404516529, 184.199745899
42.3172554901, -83.0404626901, 184.199984869
42.3172528544, -83.0404733402, 184.19995769
42.3172506305, -83.0404836177, 184.200205748
42.3172482053, -83.040492189, 184.199820965
42.3172463147, -83.0405001515, 184.200025548
42.3172445042, -83.04050702, 184.199914661
42.317242876, -83.0405131826, 184.199792528
42.317241955, -83.0405188194, 184.200250402
42.317241002, -83.0405235088, 184.20019896
42.3172401509, -83.0405276515, 184.200185671
42.3172391893, -83.0405308612, 184.199953913
42.3172384738, -83.0405341515, 184.200083763
42.317237687, -83.0405365318, 184.199953853
42.3172371308, -83.0405391625, 184.200133334
42.3172362204, -83.0405416906, 184.199789035
42.3172359429, -83.0405446194, 184.200346411
42.3172351788, -83.040546548, 184.200025144
42.3172345013, -83.0405491387, 184.200131141
42.3172338007, -83.0405509684, 184.200218113
42.3172326099, -83.040551866, 184.199901795
42.3172327724, -83.0405530018, 184.20197903
42.3172325474, -83.040553716, 184.204795322
42.3172336362, -83.0405552708, 184.214450325
42.3172333058, -83.0405553175, 184.336426244
42.3172334634, -83.0405553699, 184.191602529
42.3172336819, -83.0405543153, 184.344401
42.3172333926, -83.0405530496, 184.337007332
42.3172333057, -83.0405521723, 184.469951559
42.3172334103, -83.0405519591, 184.571446276
42.3172332035, -83.0405515254, 184.541752608
42.3172334368, -83.0405509515, 184.657488421
42.3172329454, -83.0405498997, 184.626483758
42.3172327703, -83.0405496701, 184.624614101
42.3172331436, -83.0405491415, 184.749885184
42.3172329315, -83.0405489748, 184.720436737
42.3172329267, -83.040548048, 184.713098375
42.3172326261, -83.0405476761, 184.719204652
42.3172327075, -83.0405471431, 184.846774452
42.3172326227, -83.040546992, 184.817264779
42.3172329243, -83.0405466727, 184.806663867
42.3172328339, -83.0405463515, 184.802261582
42.317232826, -83.0405463111, 184.800559246
42.3172328342, -83.0405458481, 184.799432021
42.3172328422, -83.0405454901, 184.797736877
42.3172328602, -83.0405451646, 184.793701879
42.3172328882, -83.0405448298, 184.783073353
42.3172329541, -83.0405445376, 184.654188326
42.3172330564, -83.0405444876, 184.683051894
42.3172330295, -83.0405443153, 184.693603127
42.3172330168, -83.040543848, 184.697438363
42.3172330247, -83.0405435019, 184.698685513
42.3172333103, -83.040543496, 184.698969106
42.3172332139, -83.0405433294, 184.697385865
42.3172334884, -83.0405431542, 184.693788496
42.3172334036, -83.0405429992, 184.682961586
42.3172334567, -83.040542867, 184.554105135
42.3172335747, -83.0405426511, 184.582971111
42.3172338357, -83.0405425024, 184.593842155
42.317233714, -83.0405423308, 184.597486856
42.3172339658, -83.0405421683, 184.599237222
42.3172338616, -83.0405423203, 184.599537231
42.3172341367, -83.0405423188, 184.600042159
42.3172340354, -83.0405420321, 184.599836309
42.3172343064, -83.0405421789, 184.600238505
42.3172341794, -83.0405428019, 184.600132251
42.3172341563, -83.0405428713, 184.600424673
42.3172338442, -83.0405437039, 184.600862079
42.3172336098, -83.0405458046, 184.602594232
42.3172328256, -83.0405479045, 184.606196407
42.317231963, -83.0405521306, 184.616813865
42.3172311892, -83.0405561188, 184.745866114
42.3172301143, -83.0405603387, 184.71685083
42.3172290177, -83.0405648246, 184.706063493
42.3172285807, -83.0405689892, 184.702726509
42.3172273719, -83.0405731818, 184.700716434
42.3172266202, -83.040577649, 184.700495035
42.3172252262, -83.0405820118, 184.699706266
42.3172246021, -83.0405863368, 184.700105929
42.3172231796, -83.040590981, 184.699052052
42.3172217233, -83.0405951923, 184.697372728
42.3172206572, -83.040600176, 184.693849769
42.3172192106, -83.0406058318, 184.683129985
42.3172173432, -83.0406120713, 184.553809166
42.3172160207, -83.0406199673, 184.583132049
42.3172141899, -83.0406281635, 184.593429849
42.3172122002, -83.0406369983, 184.596813311
42.3172103007, -83.0406468052, 184.597194758
42.3172075728, -83.0406568467, 184.593440444
42.3172051783, -83.0406679786, 184.583983278
42.3172020352, -83.040679393, 184.45619029
42.3172000892, -83.0406918127, 184.490557052
42.3171966723, -83.0407045542, 184.512141275
42.3171960338, -83.0407191905, 184.651715355
42.3171918834, -83.0407325604, 184.632560929
42.31718922, -83.0407464277, 184.752319662
42.3171844682, -83.0407599213, 184.718049348
42.3171816818, -83.0407752926, 184.707569157
42.3171776943, -83.0407905124, 184.702468692
42.3171740207, -83.0408060209, 184.701020606
42.3171705706, -83.0408227667, 184.700973451
42.3171659009, -83.0408385603, 184.699817314
42.3171616322, -83.0408556424, 184.700039037
42.3171568855, -83.0408725318, 184.699690462
42.3171526149, -83.0408907889, 184.700226816
42.3171476973, -83.0409086995, 184.69979121
42.3171429938, -83.0409276431, 184.69994859
42.3171380228, -83.0409467109, 184.699688717
42.3171332175, -83.0409673127, 184.699787438
42.3171292581, -83.0409879943, 184.70076492
42.317124601, -83.0410094741, 184.700731355
42.3171188841, -83.0410306728, 184.699985952
42.317113364, -83.041052024, 184.700472743
42.3171079645, -83.0410744912, 184.702029324
42.3171023234, -83.0410970153, 184.7053657
42.3170967741, -83.0411204942, 184.714741308
42.3170911776, -83.0411439155, 184.839920535
42.3170843921, -83.041166872, 184.799434881
42.317077948, -83.0411908564, 184.659689281
42.3170717775, -83.0412147016, 184.684176707
42.3170662835, -83.0412399415, 184.692784249
42.3170599218, -83.0412645346, 184.691781909
42.3170540376, -83.0412903084, 184.68334526
42.3170480902, -83.0413161864, 184.5565107
42.3170418971, -83.0413416973, 184.589361972
42.31703595, -83.041368175, 184.611411206
42.3170298532, -83.0413951006, 184.745522596
42.3170234279, -83.0414216902, 184.72104657
42.3170169121, -83.0414484854, 184.719038421
42.3170099932, -83.0414748539, 184.837293481
42.3170040517, -83.0415030041, 184.690342199
42.316997147, -83.0415299911, 184.83771018
42.316990814, -83.0415581267, 184.82000044
42.3169833341, -83.0415851983, 184.821436889
42.316976508, -83.0416124927, 184.94777073
42.316969245, -83.0416404624, 184.917720706
42.3169616802, -83.0416675551, 184.906265387
42.3169543218, -83.0416954857, 184.902261289
42.3169467491, -83.0417235213, 184.900461138
42.3169403638, -83.0417519561, 184.901013326
42.3169327234, -83.0417798621, 184.899855732
42.3169253925, -83.0418085029, 184.899734471
42.3169189033, -83.0418371654, 184.900527993
42.3169115386, -83.0418659925, 184.899933966
42.3169043498, -83.0418950097, 184.899923532
42.3168974608, -83.0419241662, 184.900282058
42.3168901546, -83.0419534607, 184.900065868
42.316882693, -83.0419820394, 184.899830342
42.3168753409, -83.0420111622, 184.899901349
42.316867992, -83.0420401791, 184.899886824
42.3168606513, -83.0420694797, 184.899779538
42.3168530226, -83.0420986694, 184.898995162
42.3168455135, -83.0421278465, 184.897569234
42.3168380095, -83.0421572956, 184.89363329
42.3168302433, -83.0421860285, 184.882574209
42.3168226159, -83.0422156574, 184.753222783
42.3168150827, -83.0422443463, 184.780593313
42.3168073912, -83.0422736421, 184.787143259
42.3167997391, -83.042302517, 184.780238746
42.3167921392, -83.0423321679, 184.652249627
42.3167849038, -83.042361186, 184.680381354
42.3167776906, -83.0423909696, 184.687471043
42.3167700896, -83.0424204984, 184.680549697
42.3167626452, -83.0424503763, 184.553165498
42.3167555201, -83.0424803193, 184.582842957
42.3167479091, -83.0425105056, 184.593348445
42.3167409491, -83.0425411251, 184.597971743
42.3167332246, -83.0425711896, 184.598870944
42.316725963, -83.0426016505, 184.599705119
42.3167183643, -83.0426320198, 184.599582299
42.3167111384, -83.0426626591, 184.599758977
42.3167035384, -83.0426931798, 184.598936415
42.3166963184, -83.0427239769, 184.597760536
42.3166887308, -83.0427546562, 184.593503352
42.3166815224, -83.0427850181, 184.583139191
42.3166739847, -83.0428161693, 184.453970422
42.3166669008, -83.042846678, 184.483042911
42.3166598376, -83.0428776448, 184.493866404
42.3166526513, -83.0429084952, 184.497772918
42.3166451961, -83.0429390023, 184.498912066
42.3166378648, -83.0429696805, 184.499382621
42.3166308254, -83.0430006496, 184.499700188
42.3166239293, -83.0430314949, 184.499573508
42.3166160677, -83.0430620214, 184.497332211
42.3166085328, -83.0430932958, 184.493535441
42.3166010578, -83.0431240075, 184.483040591
42.3165936068, -83.0431548666, 184.354234167
42.316585923, -83.0431856526, 184.382841288
42.3165784982, -83.0432165126, 184.393724811
42.3165706899, -83.0432476597, 184.397292979
42.3165630195, -83.0432786786, 184.398426853
42.3165553419, -83.0433099897, 184.397950233
42.3165476794, -83.0433414955, 184.395374071
42.3165400296, -83.0433728424, 184.387900965
42.3165321022, -83.0434048549, 184.266848871
42.3165245844, -83.0434361439, 184.417972838
42.3165159737, -83.0434683659, 184.279728653
42.3165086813, -83.0435001103, 184.429291903
42.3165003405, -83.0435320306, 184.401399554
42.3164920864, -83.0435645237, 184.275350587
42.31648454, -83.0435966217, 184.430944808
42.3164762798, -83.043628864, 184.411428412
42.3164676836, -83.0436616447, 184.40396973
42.316459337, -83.0436938412, 184.401451102
42.3164509913, -83.0437261721, 184.400533278
42.3164426657, -83.0437588294, 184.400252812
42.3164343201, -83.043791648, 184.400166313
42.316425706, -83.0438240107, 184.399834251
42.316417473, -83.0438564903, 184.400132534
42.3164091534, -83.0438886799, 184.400200607
42.3164005335, -83.0439213223, 184.400098511
42.3163923207, -83.0439538301, 184.400894091
42.3163839975, -83.0439863429, 184.402280102
42.316375959, -83.0440191632, 184.406468206
42.3163677835, -83.0440518417, 184.416979068
42.3163598313, -83.0440841721, 184.546087261
42.3163511584, -83.0441176529, 184.516685672
42.3163431169, -83.0441506731, 184.506366519
42.316334995, -83.0441836819, 184.502425743
42.3163268241, -83.0442169918, 184.500937934
42.3163186414, -83.0442504974, 184.500399652
42.3163102037, -83.0442838316, 184.499906808
42.3163021461, -83.0443171606, 184.500084613
42.3162940075, -83.0443505189, 184.500038292
42.3162858319, -83.0443841605, 184.499970246
42.3162776805, -83.0444176711, 184.499920989
42.316269832, -83.0444511801, 184.500253221
42.3162621613, -83.0444849814, 184.500914541
42.316254633, -83.0445186699, 184.502443627
42.316247012, -83.0445523451, 184.506180534
42.3162399126, -83.0445859897, 184.517120145
42.3162328476, -83.044619292, 184.646108245
42.3162253176, -83.0446525315, 184.616796821
42.3162182997, -83.0446858349, 184.606408838
42.3162114456, -83.0447191395, 184.602741934
42.3162041722, -83.0447518418, 184.601014873
42.3161970065, -83.0447845202, 184.600733767
42.3161898171, -83.0448173207, 184.601211787
42.3161825925, -83.0448498279, 184.602805861
42.3161745318, -83.0448818487, 184.606102085
42.3161667749, -83.0449138596, 184.616955959
42.3161589999, -83.0449459338, 184.746164605
42.3161503275, -83.0449775506, 184.716747649
42.3161421135, -83.0450096457, 184.706639093
42.316133671, -83.045041014, 184.703172903
42.3161253037, -83.0450726735, 184.703382845
42.3161166268, -83.045104364, 184.706670936
42.3161075005, -83.0451366535, 184.716665894
42.3160991716, -83.0451683011, 184.846230427
42.3160902527, -83.0452001815, 184.817257432
42.3160810041, -83.0452323465, 184.806471898
42.3160719656, -83.0452649811, 184.803264721
42.3160626686, -83.0452970238, 184.803073532
42.3160534917, -83.0453298172, 184.806609803
42.3160445776, -83.0453623581, 184.817393456
42.3160352193, -83.0453954543, 184.946167934
42.3160259457, -83.0454283512, 184.917924086
42.3160167707, -83.0454615067, 184.908941194
42.3160073135, -83.0454948473, 184.908941109
42.3159979418, -83.0455283426, 184.918680815
42.3159888316, -83.0455619545, 185.048939791
42.3159792486, -83.045595534, 185.02381675
42.3159695922, -83.0456296471, 185.024142701
42.3159600254, -83.0456631469, 185.15065678
42.3159504062, -83.045696867, 185.12453854
42.3159409002, -83.0457308459, 185.124658547
42.315931315, -83.0457649462, 185.251026399
42.3159211301, -83.0457987076, 185.22428678
42.315911543, -83.045833146, 185.224719997
42.3159018266, -83.0458666659, 185.351114604
42.3158914354, -83.0459011682, 185.324481944
42.3158813882, -83.0459353531, 185.324725559
42.3158710278, -83.04596945, 185.451020397
42.3158604178, -83.0460033773, 185.424944306
42.3158500606, -83.0460379969, 185.42605445
42.3158396424, -83.0460719804, 185.554836254
42.315828592, -83.0461065338, 185.534588437
42.3158181576, -83.0461411368, 185.652821927
42.3158072537, -83.0461759925, 185.61983688
42.3157963031, -83.0462106759, 185.608069969
42.3157851833, -83.0462453561, 185.604795089
42.3157744425, -83.0462803358, 185.607368336
42.3157636192, -83.0463155013, 185.617374426
42.3157530039, -83.0463504808, 185.746337676
42.3157416442, -83.0463861526, 185.716930724
42.3157306566, -83.0464215143, 185.706553164
42.3157199407, -83.0464568425, 185.703454794
42.3157088284, -83.0464925039, 185.703206947
42.3156978012, -83.0465283448, 185.706633505
42.3156867848, -83.0465643409, 185.717075575
42.3156759915, -83.0466004512, 185.84624817
42.3156644846, -83.0466365221, 185.81692201
42.3156533028, -83.0466728448, 185.806593771
42.3156421412, -83.0467093228, 185.803271902
42.3156309766, -83.046745672, 185.803312914
42.315619498, -83.046782337, 185.806408806
42.3156084459, -83.0468191697, 185.817109166
42.3155974959, -83.0468558105, 185.946151215
42.3155858328, -83.046892833, 185.916663844
42.315574804, -83.0469296645, 185.906316949
42.3155639651, -83.0469664994, 185.902683967
42.3155529917, -83.0470030022, 185.901363935
42.3155419904, -83.0470396697, 185.901421771
42.3155309703, -83.0470763218, 185.902905574
42.3155196975, -83.0471123692, 185.907086796
42.3155093569, -83.0471489882, 185.920308028
42.3154983112, -83.0471851182, 186.053532032
42.3154864566, -83.0472208887, 186.036219828
42.3154756248, -83.0472571426, 186.160045977
42.3154644943, -83.0472936538, 186.140258512
42.3154531301, -83.0473293276, 186.263062799
42.3154415483, -83.0473653753, 186.246309482
42.3154307159, -83.0474016557, 186.380356225
42.3154198254, -83.0474381331, 186.492948023
42.3154085572, -83.0474741882, 186.59728901
42.3153976543, -83.0475106501, 186.699562104
42.3153866462, -83.0475470066, 186.800975577
42.315375345, -83.0475833138, 186.902973826
42.3153644288, -83.047619015, 187.00878034
42.3153531245, -83.0476546877, 187.123098778
42.315342446, -83.0476904504, 187.363334681
42.3153314629, -83.0477253126, 187.563826951
42.3153202482, -83.0477600089, 187.625495741
42.3153092807, -83.0477940332, 187.714807183
42.3152985779, -83.0478281724, 187.820103801
42.3152877088, -83.0478621143, 188.046553766
42.3152767899, -83.0478953786, 188.115958579
42.3152659794, -83.0479289753, 188.202658163
42.3152552117, -83.047962023, 188.292208135
42.3152444593, -83.0479953138, 188.373681421
42.3152340243, -83.0480286567, 188.327435122
42.3152233167, -83.048061359, 188.309611253
42.3152129552, -83.0480943318, 188.302587363
42.3152022046, -83.0481273303, 188.297524983
42.3151918428, -83.04816033, 188.290625394
42.3151811112, -83.0481936223, 188.27316085
42.3151702609, -83.0482262196, 188.1269853
42.3151598926, -83.0482596451, 188.010421437
42.3151488391, -83.0482925044, 187.903473524
42.3151377134, -83.0483252053, 187.800525218
42.3151269941, -83.048358989, 187.699143989
42.315116483, -83.0483926544, 187.596886941
42.3151055342, -83.048426175, 187.490414227
42.3150947511, -83.0484600221, 187.273851137
42.3150845185, -83.0484933174, 187.336841798
42.3150735675, -83.0485275185, 187.231021701
42.3150628067, -83.0485616329, 187.258998899
42.3150517136, -83.0485957079, 187.142666509
42.3150410634, -83.0486299615, 187.172812063
42.3150299225, -83.04866416, 187.173179627
42.3150184057, -83.0486986843, 187.044618912
42.3150077292, -83.048733004, 187.065323928
42.3149961916, -83.0487680049, 186.947224673
42.3149852012, -83.0488026649, 186.980630786
42.3149737213, -83.0488376556, 186.992551582
42.3149623551, -83.0488728182, 186.997034043
42.3149510013, -83.0489078487, 186.998439996
42.3149396592, -83.0489434872, 186.998281612
42.3149280511, -83.048978838, 186.995905586
42.3149168142, -83.0490144828, 186.98995917
42.314904941, -83.0490500584, 186.871798821
42.3148935584, -83.0490857748, 187.031479769
42.3148816239, -83.0491212111, 187.017112264
42.3148699446, -83.0491573261, 187.021698478
42.3148585088, -83.0491931351, 187.149919015
42.3148468889, -83.0492293346, 187.124270053
42.3148351169, -83.0492653471, 187.124168313
42.3148239677, -83.0493012855, 187.251058109
42.3148122521, -83.0493370358, 187.224467788
42.3148007545, -83.049372847, 187.224401352
42.314789501, -83.0494086069, 187.350847354
42.3147780781, -83.0494438653, 187.324347951
42.3147667637, -83.0494793379, 187.323900794
42.3147556735, -83.0495144837, 187.449374708
42.3147444256, -83.0495498243, 187.420459335
42.3147332572, -83.0495845388, 187.413303713
42.3147218122, -83.0496198253, 187.419842711
42.3147109873, -83.0496543121, 187.548746101
42.3146996189, -83.0496891497, 187.521917743
42.3146890216, -83.0497230802, 187.519546549
42.3146776189, -83.0497583085, 187.536324512
42.3146674558, -83.0497924308, 187.79426173
42.3146556152, -83.0498266993, 187.736357518
42.3146447409, -83.0498610351, 187.719506177
42.3146340244, -83.0498956725, 187.723171648
42.3146225646, -83.0499301389, 187.850318104
42.3146112373, -83.049964696, 187.825123574
42.3146000499, -83.0499994891, 187.826870587
42.3145888164, -83.0500338219, 187.957206702
42.314577221, -83.0500686974, 187.941353103
42.3145660902, -83.0501036197, 188.070637044
42.3145547648, -83.0501381651, 188.168255566
42.3145429074, -83.050173174, 188.131290095
42.3145314008, -83.0502080186, 188.128425532
42.3145201176, -83.0502424804, 188.256194966
42.3145080802, -83.0502775141, 188.235937415
42.3144966486, -83.0503119802, 188.355471254
42.3144847402, -83.0503470082, 188.326625165
42.3144730752, -83.0503815291, 188.326555639
42.3144616407, -83.050416458, 188.455256884
42.3144497255, -83.0504510231, 188.435188862
42.3144380196, -83.0504856386, 188.553445235
42.3144262446, -83.0505203342, 188.521942397
42.3144145997, -83.0505543712, 188.513895158
42.3144029464, -83.0505889946, 188.520512727
42.314391513, -83.0506231361, 188.649433069
42.3143799072, -83.0506575245, 188.624017736
42.3143684208, -83.0506918382, 188.624271461
42.3143571606, -83.0507258255, 188.750808307
42.3143454394, -83.0507603384, 188.724075435
42.3143342326, -83.0507946754, 188.723830121
42.3143228707, -83.050828985, 188.848698192
42.3143114227, -83.0508636726, 188.818789457
42.3143001249, -83.0508981854, 188.809093089
42.3142887928, -83.050932978, 188.80887496
42.3142774317, -83.0509673605, 188.817861146
42.3142660454, -83.0510021252, 188.946166182
42.3142546269, -83.0510368602, 188.917119033
42.3142435941, -83.0510718246, 188.906890762
42.3142321862, -83.0511066738, 188.903128595
42.3142211273, -83.0511418222, 188.903353633
42.3142099766, -83.0511768447, 188.906717072
42.3141987857, -83.0512121707, 188.917077027
42.3141878368, -83.0512473008, 189.046198499
42.314176432, -83.0512825005, 189.017107583
42.314164693, -83.0513176768, 189.006026216
42.3141534486, -83.0513528406, 189.002452822
42.3141418447, -83.0513880037, 189.000764199
42.3141303455, -83.05142351, 189.000289012
42.3141191289, -83.0514591586, 189.000507525
42.3141074993, -83.05149468, 189.000375559
42.3140956936, -83.0515304931, 189.000652574
42.314084299, -83.05156649, 189.002460638
42.3140728012, -83.0516020256, 189.006422127
42.3140612674, -83.0516383209, 189.01712505
42.3140497082, -83.0516743024, 189.146232512
42.3140378013, -83.0517106728, 189.117649523
42.3140264265, -83.051746855, 189.10885197
42.3140146508, -83.0517833388, 189.108596863
42.3140032433, -83.0518199983, 189.118081529
42.31399167, -83.051856452, 189.246514384
42.3139792006, -83.0518927053, 189.216721949
42.3139677331, -83.0519296524, 189.206967989
42.3139555321, -83.0519663437, 189.203064584
42.3139438072, -83.0520030039, 189.203450997
42.3139319437, -83.0520400132, 189.207063167
42.3139198302, -83.0520771648, 189.217786426
42.3139086264, -83.0521138215, 189.349129892
42.3138964259, -83.0521513278, 189.324231071
42.313884588, -83.0521882069, 189.325938084
42.3138729725, -83.0522254513, 189.455766606
42.3138608866, -83.0522626941, 189.437444128
42.3138492705, -83.0522998215, 189.560094016
42.3138369205, -83.0523373394, 189.538847499
42.3138254231, -83.0523743406, 189.660765828
42.3138130717, -83.0524121679, 189.639144686
42.3138013021, -83.0524493233, 189.760609645
42.3137893403, -83.0524870047, 189.739495025
42.3137774598, -83.052524146, 189.860678018
42.3137652232, -83.0525615554, 189.839314072
42.3137534551, -83.0525994358, 189.96099055
42.3137415323, -83.0526368644, 189.940413056
42.3137299209, -83.0526743049, 190.063445529
42.3137175593, -83.0527118536, 190.046018341
42.3137060398, -83.052749004, 190.17932983
42.3136942187, -83.0527863143, 190.289849266
42.3136824234, -83.0528233524, 190.389749805
42.3136711749, -83.0528607935, 190.479689822
42.3136591961, -83.0528978619, 190.446244914
42.313647754, -83.0529343459, 190.563266347
42.3136355998, -83.0529718289, 190.539883601
42.3136245797, -83.0530083127, 190.661100999
42.3136128872, -83.0530448859, 190.639106623
42.3136016156, -83.0530817849, 190.759772096
42.3135899055, -83.053118383, 190.73654296
42.3135786609, -83.0531552891, 190.853428027
42.3135672442, -83.0531921618, 190.820110393
42.3135556507, -83.0532286957, 190.80787865
42.3135441434, -83.0532656444, 190.804305202
42.3135326154, -83.0533021814, 190.805121812
42.31352053, -83.0533388482, 190.810600445
42.3135092155, -83.0533754316, 190.929280023
42.3134971081, -83.0534118884, 190.770826309
42.3134856777, -83.0534483247, 190.789250788
42.3134740438, -83.0534848268, 190.795636127
42.3134626617, -83.053521318, 190.79774937
42.3134511694, -83.0535575249, 190.797075895
42.3134393918, -83.0535941372, 190.792987266
42.3134280182, -83.0536300083, 190.782233915
42.3134160119, -83.0536665468, 190.651298959
42.3134045975, -83.0537031448, 190.676343813
42.3133932135, -83.0537396609, 190.676025905
42.3133812058, -83.0537765176, 190.548945251
42.3133700474, -83.0538131704, 190.57567913
42.3133582676, -83.053850465, 190.575328588
42.3133466434, -83.0538875412, 190.44891397
42.3133351035, -83.0539248129, 190.474821583
42.3133234186, -83.0539619831, 190.473743522
42.3133115062, -83.0539995372, 190.344299223
42.3132997692, -83.0540371244, 190.362601079
42.3132874041, -83.0540743668, 190.239907183
42.3132756097, -83.0541116257, 190.261199969
42.3132633681, -83.0541487148, 190.140104939
42.3132512827, -83.0541861174, 190.162385341
42.3132388954, -83.0542232094, 190.043961068
42.3132272388, -83.0542603111, 190.073786687
42.3132152525, -83.0542971629, 190.074859065
42.3132030332, -83.0543342052, 189.948716466
42.3131915519, -83.0543711519, 189.975824556
42.3131797551, -83.0544081434, 189.976370986
42.3131679759, -83.0544448656, 189.851533443
42.3131565574, -83.0544813386, 189.882116383
42.3131448833, -83.0545179966, 189.893076574
42.3131335083, -83.0545549768, 189.89724214
42.3131223149, -83.0545911964, 189.898435924
42.3131107005, -83.0546279802, 189.897212356
42.3130992144, -83.0546646536, 189.893473494
42.3130880005, -83.0547009875, 189.88321603
42.3130761841, -83.0547372108, 189.753767516
42.3130651938, -83.0547734975, 189.783196508
42.3130538486, -83.0548098233, 189.793718023
42.3130422014, -83.0548461395, 189.797165952
42.3130307011, -83.0548818591, 189.798075932
42.3130194696, -83.054918147, 189.797447804
42.3130078916, -83.0549540054, 189.79341312
42.3129966796, -83.0549899786, 189.783165242
42.3129848591, -83.0550257207, 189.653654998
42.3129738817, -83.0550618188, 189.682998221
42.3129628205, -83.0550981411, 189.693616058
42.312951373, -83.0551339976, 189.696646571
42.3129400328, -83.0551696708, 189.696556389
42.3129290353, -83.0552055136, 189.69345519
42.3129181559, -83.0552416363, 189.683353305
42.3129063616, -83.0552773792, 189.553670343
42.3128955194, -83.0553131391, 189.583158928
42.3128840564, -83.0553486853, 189.593372648
42.3128729877, -83.0553846381, 189.597429272
42.3128615382, -83.0554201885, 189.598014138
42.3128505034, -83.0554561388, 189.597394811
42.31283936, -83.055491683, 189.593624408
42.3128281983, -83.0555276301, 189.583146927
42.3128168098, -83.0555632159, 189.454056782
42.3128055509, -83.0555988297, 189.482928691
42.3127941832, -83.0556344846, 189.493438355
42.3127825337, -83.0556701581, 189.496655594
42.312771019, -83.0557055174, 189.496788064
42.3127595069, -83.0557413139, 189.49362115
42.3127477037, -83.0557766689, 189.483247768
42.3127355056, -83.05581221, 189.354476636
42.3127238765, -83.0558476621, 189.384986743
42.3127120178, -83.0558831897, 189.398953284
42.3127004659, -83.0559193076, 189.412331401
42.3126890284, -83.0559548228, 189.539000797
42.3126768529, -83.0559911317, 189.499595038
42.3126647908, -83.0560265723, 189.360055237
42.3126531961, -83.0560627916, 189.385414558
42.3126413656, -83.0560985129, 189.394514375
42.3126295193, -83.0561343207, 189.397847934
42.312617993, -83.0561698463, 189.399374928
42.312606315, -83.0562054709, 189.39977774
42.3125943956, -83.0562405307, 189.399596397
42.3125831374, -83.0562758207, 189.400213398
42.3125716805, -83.0563108493, 189.40033261
42.3125604518, -83.0563459807, 189.401070426
42.312548854, -83.0563808426, 189.402173748
42.3125376387, -83.0564158251, 189.406339435
42.3125265811, -83.0564505174, 189.417132204
42.3125153682, -83.0564849548, 189.545945427
42.3125038185, -83.0565193517, 189.516743037
42.3124927854, -83.0565538253, 189.506423535
42.3124816638, -83.0565880212, 189.502520935
42.312470802, -83.0566223211, 189.501615512
42.3124598164, -83.0566563406, 189.501944081
42.3124488004, -83.056690183, 189.504209894
42.3124375427, -83.0567241683, 189.510656714
42.3124271618, -83.0567577804, 189.630209822
42.3124156305, -83.0567914018, 189.472917976
42.3124051576, -83.0568249901, 189.495443506
42.3123946181, -83.0568586655, 189.512402846
42.3123842063, -83.0568919691, 189.642769284
42.3123733298, -83.0569254979, 189.611393183
42.3123629839, -83.0569586666, 189.593215372
42.3123523078, -83.0569920454, 189.466797288
42.3123425805, -83.0570249408, 189.613299408
42.3123317778, -83.0570582024, 189.464952399
42.312321406, -83.0570909934, 189.486927966
42.3123114778, -83.0571236448, 189.495521639
42.3123010337, -83.0571558501, 189.498197298
42.312290978, -83.0571883186, 189.499775658
42.312280537, -83.057220502, 189.500366251
42.3122707721, -83.0572521901, 189.502477216
42.3122605128, -83.0572841668, 189.506100627
42.3122506291, -83.0573158404, 189.516861585
42.312241151, -83.057347291, 189.64620493
42.3122311248, -83.0573783606, 189.616987972
42.3122212928, -83.0574096449, 189.606380089
42.3122111968, -83.0574403427, 189.602087597
42.3122014886, -83.0574710012, 189.600820893
42.3121919888, -83.0575011898, 189.60048241
42.3121823266, -83.0575316604, 189.600193084
42.3121726606, -83.0575618301, 189.600058642
42.3121630101, -83.0575918395, 189.600005265
42.3121533509, -83.0576216718, 189.599960344
42.3121439981, -83.0576513412, 189.600352461
42.312134799, -83.0576811595, 189.601098033
42.3121251914, -83.0577110014, 189.602167683
42.312115966, -83.057740497, 189.606251632
42.3121069486, -83.0577698599, 189.617017717
42.3120980089, -83.0577996116, 189.746052615
42.3120886375, -83.0578290107, 189.716772253
42.3120798016, -83.0578581662, 189.70639649
42.3120711394, -83.0578871803, 189.702768629
42.312062347, -83.0579163216, 189.701631356
42.3120538368, -83.0579448432, 189.70256388
42.3120457753, -83.0579733422, 189.706610813
42.3120374777, -83.0580016624, 189.716819058
42.3120299787, -83.0580291493, 189.846238627
42.3120218028, -83.0580568223, 189.816823203
42.3120141565, -83.0580836734, 189.806279974
42.3120069308, -83.0581103002, 189.802688589
42.311999197, -83.0581357116, 189.80064059
42.3119918457, -83.0581614805, 189.800150054
42.3119849698, -83.0581864667, 189.800216214
42.3119778662, -83.0582100307, 189.799635922
42.3119712924, -83.0582334873, 189.799440961
42.3119642297, -83.0582561503, 189.797509143
42.3119578296, -83.0582778349, 189.794081472
42.311951234, -83.0582990111, 189.783782748
42.3119449587, -83.0583198603, 189.656402415
42.3119391732, -83.0583398412, 189.689459999
42.3119333118, -83.0583594667, 189.710609217
42.3119278644, -83.0583776484, 189.843653602
