time,lat,lon,alt,vel m/s,Hav.Heading,Yaw Rads/sec,Yaw Rate/s2
20151020:102246.46,42.5254885,-83.1158085,198,8.391096085,178.1258496,-0.010062075,-0.050310376
20151020:102246.46,42.52541333,-83.11580517,198,8.346853901,178.1300828,0.000369417,0.001847085
20151020:102246.46,42.5253395,-83.11580133,198,8.158567396,177.8048549,-0.028381487,-0.141907433
20151020:102246.46,42.52526683,-83.11579767,198,8.063395256,177.8742874,0.00605913,0.03029565
20151020:102246.46,42.5251945,-83.115794,198,8.020696404,177.8584721,-0.00138015,-0.006900751
20151020:102247.47,42.52512333,-83.1157905,198,7.866363204,177.9243221,0.005746496,0.028732481
20151020:102247.47,42.52505067,-83.11578717,198,8.150336292,178.0655246,0.012322242,0.061611211
20151020:102247.47,42.5249745,-83.11578433,198,8.628769212,178.4259987,0.031457302,0.157286508
20151020:102247.47,42.52489417,-83.115781,198,9.024891092,178.2501052,-0.015349601,-0.076748007
20151020:102247.47,42.524811,-83.11577733,197.9,9.364424132,178.1373664,-0.009838321,-0.049191607
20151020:102248.48,42.524728,-83.11577433,197.9,9.160704308,178.4741137,0.029386754,0.146933768
20151020:102248.48,42.52464717,-83.1157715,197.9,8.911713412,178.5219138,0.004171345,0.020856726
20151020:102248.48,42.52456767,-83.1157685,197.8,8.816026828,178.4069662,-0.010031077,-0.050155383
20151020:102248.48,42.52448783,-83.11576433,197.8,8.924574512,177.7956298,-0.053349161,-0.266745807
20151020:102248.48,42.52440867,-83.11575983,197.8,8.721883576,177.6009642,-0.016987782,-0.08493891
20151020:102249.49,42.52433117,-83.11575583,197.9,8.56034816,177.8216212,0.019255956,0.09627978
20151020:102249.49,42.52425317,-83.11575217,197.9,8.694618044,178.0193924,0.017258797,0.086293985
20151020:102249.49,42.52417267,-83.115749,197.9,9.070162164,178.3376325,0.027771685,0.138858424
20151020:102249.49,42.52408883,-83.11574617,197.9,9.43233074,178.5749447,0.020709394,0.103546969
20151020:102249.49,42.52400033,-83.11574283,198,10.02188356,178.4067718,-0.01467585,-0.073379251
20151020:102250.50,42.5239035,-83.11573933,198,11.08832598,178.4740411,0.005870355,0.029351776
20151020:102250.50,42.5237975,-83.1157355,198,12.08737622,178.4746186,5.04E-05,0.000251982
20151020:102250.50,42.52368483,-83.11573,198,12.74483566,177.9395785,-0.046691057,-0.233455283
20151020:102250.50,42.52356783,-83.11572317,197.9,13.1054609,177.5364757,-0.035177358,-0.175886792
20151020:102250.50,42.5234475,-83.115717,198,13.48923613,177.8358108,0.026121916,0.13060958
20151020:102252.52,42.52332117,-83.11571167,198,14.27633544,178.2189658,0.033436579,0.167182894
20151020:102252.52,42.523188,-83.115706,198.1,15.047487,178.2026752,-0.00142162,-0.007108099
20151020:102252.52,42.52304783,-83.11570033,198.1,15.80577746,178.2923741,0.007827704,0.039138519
20151020:102252.52,42.52290167,-83.115695,198.2,16.44677468,178.4604687,0.014669023,0.073345117
20151020:102252.52,42.522751,-83.11568917,198.3,16.89794207,178.3664986,-0.008200438,-0.041002189
20151020:102253.53,42.52259767,-83.11568233,198.4,17.12429743,178.1169188,-0.021779949,-0.108899746
20151020:102253.53,42.52244233,-83.1156745,198.6,17.3239017,177.8724667,-0.02133247,-0.106662348
20151020:102253.53,42.5222835,-83.11566717,198.8,17.80439239,178.0519382,0.015661846,0.078309231
20151020:102253.53,42.522118,-83.11566017,198.9,18.62030058,178.2145024,0.014186406,0.07093203
20151020:102253.53,42.52194733,-83.11565317,199.2,19.11879682,178.2685513,0.004716648,0.023583239
20151020:102254.54,42.521774,-83.1156455,199.4,19.33794996,178.1320298,-0.011913743,-0.059568717
20151020:102254.54,42.5215995,-83.1156375,199.8,19.4331221,178.0647691,-0.005869607,-0.029348034
20151020:102254.54,42.52142433,-83.1156295,200.1,19.47582096,178.07216,0.000644985,0.003224923
20151020:102254.54,42.521249,-83.11562133,200.5,19.50874536,178.0330151,-0.003416044,-0.017080222
20151020:102254.54,42.52107367,-83.11561333,200.8,19.52109203,178.0739072,0.003568512,0.017842562
20151020:102255.55,42.52089783,-83.11560533,201.1,19.5571031,178.079484,0.000486666,0.002433328
20151020:102255.55,42.520721,-83.11559717,201.3,19.70320521,178.0520564,-0.002393509,-0.011967545
20151020:102255.55,42.52054267,-83.11558967,201.6,19.87760171,178.2245494,0.015052853,0.075264265
20151020:102255.55,42.5203625,-83.11558233,201.8,20.11270262,178.2801319,0.004850487,0.024252435
20151020:102255.55,42.52018017,-83.1155745,201.9,20.34677464,178.1871079,-0.008117876,-0.040589382
20151020:102256.56,42.51999533,-83.11556683,202,20.6338344,178.2482237,0.005333367,0.026666835
20151020:102256.56,42.519808,-83.1155595,202.1,20.93015413,178.348068,0.008713054,0.043565272
20151020:102256.56,42.51961767,-83.11555183,202.1,21.26660051,178.2987127,-0.004307063,-0.021535317
20151020:102256.56,42.51942367,-83.1155435,202,21.65500574,178.1873377,-0.009719301,-0.048596503
20151020:102256.56,42.51922583,-83.11553517,201.9,22.09845646,178.2224924,0.003067824,0.015339121
20151020:102257.57,42.5190245,-83.11552667,201.7,22.53573386,178.2176555,-0.000422096,-0.002110478
20151020:102257.57,42.518819,-83.11551767,201.5,22.96478016,178.1511458,-0.00580407,-0.029020349
20151020:102257.57,42.51860967,-83.115508,201.2,23.39228312,178.0499243,-0.008833243,-0.044166213
20151020:102257.57,42.51839633,-83.1154985,201,23.82441609,178.1201589,0.006129127,0.030645635
20151020:102257.57,42.5181795,-83.11548933,200.6,24.23905795,178.2145957,0.008241168,0.04120584
20151020:102258.58,42.51795917,-83.11548067,200.2,24.59093764,178.3405982,0.010995795,0.054978975
20151020:102258.58,42.51773617,-83.11547233,199.8,24.88005517,178.4210023,0.007016573,0.035082866
20151020:102258.58,42.517511,-83.11546267,199.4,25.09097721,178.1888527,-0.020258868,-0.101294341
20151020:102258.58,42.51728533,-83.11545167,199,25.04827836,177.9423783,-0.021508947,-0.107544734
20151020:102258.58,42.51706033,-83.11544167,198.6,24.97522731,178.123722,0.015825219,0.079126094
20151020:102259.59,42.51683633,-83.115432,198.4,24.8476452,178.177496,0.004692666,0.023463331
20151020:102259.59,42.516614,-83.1154225,198.1,24.6372376,178.1960683,0.00162074,0.008103698
20151020:102259.59,42.51639333,-83.11541283,197.9,24.45666776,178.1499995,-0.004020259,-0.020101293
20151020:102259.59,42.516174,-83.115404,197.7,24.33423009,178.3002839,0.013114787,0.065573934
20151020:102259.59,42.51595617,-83.11539467,197.6,24.1485158,178.1917337,-0.009472792,-0.047363962
20151020:102300.0,42.51574033,-83.11538467,197.4,23.92267489,178.0441142,-0.012882229,-0.064411147
20151020:102300.0,42.51552633,-83.1153745,197.3,23.72152728,177.9937951,-0.004391173,-0.021955867
20151020:102300.0,42.51531333,-83.115365,197.2,23.65053402,178.1170675,0.01075755,0.053787749
20151020:102300.0,42.51510067,-83.115355,197.1,23.62429737,178.0148699,-0.008918424,-0.044592119
20151020:102300.0,42.51488767,-83.11534533,197.1,23.68294398,178.0833848,0.005979052,0.029895262
20151020:102300.0,42.51467433,-83.115337,197.1,23.7333595,178.3514413,0.023392343,0.116961717
20151020:102300.0,42.5144595,-83.11532933,197,23.93347821,178.4925141,0.012310919,0.061554597
20151020:102300.0,42.51424183,-83.1153215,197,24.29564678,178.4811461,-0.000992046,-0.004960229
20151020:102300.0,42.51402067,-83.11531333,197,24.67427757,178.4402167,-0.003571765,-0.017858824
20151020:102300.0,42.5137965,-83.115304,197.1,25.03387393,178.2427821,-0.017229417,-0.086147086
20151020:102301.1,42.51356933,-83.11529367,197,25.38369585,178.080244,-0.01418412,-0.070920601
20151020:102301.1,42.513339,-83.11528333,197,25.71448334,178.1047241,0.002136291,0.010681454
20151020:102301.1,42.51310567,-83.11527267,197,26.0180053,178.0712098,-0.002924678,-0.014623389
20151020:102301.1,42.51287067,-83.11526283,197,26.20680625,178.2321171,0.014041817,0.070209084
20151020:102301.1,42.51263317,-83.115253,196.9,26.44139271,178.2524848,0.001777413,0.008887066
20151020:102302.2,42.512394,-83.11524233,196.9,26.62299145,178.1164869,-0.011868057,-0.059340286
20151020:102302.2,42.51215317,-83.11523133,196.9,26.83185571,178.0716442,-0.003913261,-0.019566304
20151020:102302.2,42.5119105,-83.11522017,196.9,27.03454664,178.058432,-0.001152981,-0.005764906
20151020:102302.2,42.51166617,-83.11520917,196.8,27.21820315,178.0992325,0.003560512,0.017802561
20151020:102302.2,42.51142017,-83.1151975,196.8,27.38436856,177.9972211,-0.00890217,-0.044510848
20151020:102303.3,42.51117317,-83.11518633,196.9,27.47079516,178.0907125,0.008158663,0.040793314
20151020:102303.3,42.51092517,-83.11517533,196.9,27.55773619,178.1273184,0.003194467,0.015972333
20151020:102303.3,42.5106765,-83.115164,196.9,27.66525499,178.0763651,-0.004446514,-0.022232572
20151020:102303.3,42.51042683,-83.11515367,196.9,27.78151933,178.2530502,0.015418679,0.077093393
20151020:102303.3,42.510176,-83.115144,196.8,27.89984145,178.3721554,0.010393892,0.05196946
20151020:102304.4,42.50992433,-83.1151345,196.8,27.99449915,178.4060868,0.002961071,0.014805354
20151020:102304.4,42.50967183,-83.115125,196.7,28.08555574,178.4113171,0.000456429,0.002282147
20151020:102304.4,42.50941817,-83.115114,196.6,28.20387786,178.1690313,-0.02114342,-0.105717101
20151020:102304.4,42.5091635,-83.11510133,196.6,28.30522333,177.8996383,-0.023508974,-0.117544871
20151020:102304.4,42.50890817,-83.11508933,196.6,28.4147999,178.0157456,0.010132268,0.050661342
20151020:102306.6,42.50864983,-83.1150765,196.6,28.76462181,177.9033086,-0.009811974,-0.049059871
20151020:102306.6,42.5083895,-83.11506383,196.6,28.9889194,177.9452386,0.003659083,0.018295414
20151020:102306.6,42.508127,-83.11505133,196.7,29.15662815,177.9895213,0.003864395,0.019321977
20151020:102306.6,42.50786333,-83.11504033,196.7,29.29604246,178.238454,0.021723473,0.108617365
20151020:102306.6,42.50759917,-83.1150295,196.8,29.31199023,178.2688689,0.002654206,0.013271028
20151020:102307.7,42.50733467,-83.11501733,196.9,29.39121461,178.0573212,-0.018461022,-0.092305112
20151020:102307.7,42.5070695,-83.11500517,197.2,29.45912122,178.0638088,0.000566152,0.002830758
20151020:102307.7,42.5068045,-83.11499283,197.6,29.41745125,178.0339026,-0.00260981,-0.01304905
20151020:102307.7,42.50654017,-83.11498083,198.2,29.38144018,178.0831823,0.004300464,0.021502322
20151020:102307.7,42.50627733,-83.11497117,198.9,29.27083471,178.4480085,0.03183709,0.159185451
20151020:102308.8,42.506016,-83.11496033,199.5,29.03676269,178.2484747,-0.017412611,-0.087063057
20151020:102308.8,42.50575833,-83.1149505,200.2,28.52489091,178.3890253,0.01226536,0.061326802
20151020:102308.8,42.50550317,-83.114941,200.9,28.36335549,178.4277657,0.003380732,0.01690366
20151020:102308.8,42.505249,-83.11492933,201.4,28.24400449,178.061357,-0.031975189,-0.159875946
20151020:102308.8,42.50499533,-83.1149215,201.9,28.19667564,178.6964235,0.055420007,0.277100037
20151020:102309.9,42.504742,-83.11492333,202.2,28.18587232,180.3051272,0.140385883,0.701929416
20151020:102309.9,42.50448883,-83.11493417,202.4,28.16272234,181.8079866,0.131149219,0.655746094
20151020:102309.9,42.50423583,-83.114959,202.4,28.22805673,184.1383209,0.203360039,1.016800194
20151020:102309.9,42.503983,-83.1150005,202.3,28.32528664,186.8998368,0.240987723,1.204938616
20151020:102309.9,42.50373083,-83.11505867,202.1,28.48322095,189.6515711,0.240134112,1.20067056
20151020:102310.10,42.50347967,-83.115135,201.8,28.69568632,192.6287505,0.259807915,1.299039574
20151020:102310.10,42.50322967,-83.11523117,201.4,28.95342276,195.8334023,0.279658628,1.398293139
20151020:102310.10,42.5029815,-83.11534683,200.9,29.24819918,198.9623576,0.273052861,1.365264304
20151020:102310.10,42.502735,-83.11548067,200.1,29.6026511,201.8160182,0.249028868,1.245144339
20151020:102310.10,42.50249017,-83.11563067,199.2,29.97665188,204.3082138,0.217485095,1.087425474
20151020:102310.10,42.5022455,-83.11579183,198.3,30.32235824,205.9019015,0.139075486,0.695377431
20151020:102310.10,42.50200067,-83.11596,197.4,30.58112358,206.8580475,0.083439477,0.417197385
20151020:102310.10,42.50175567,-83.116128,196.3,30.47669145,206.8187725,-0.003427388,-0.017136938
20151020:102310.10,42.50151233,-83.11629717,195.2,30.33419046,207.1370984,0.027779172,0.138895859
20151020:102310.10,42.5012705,-83.11646633,194.3,30.15464951,207.2808379,0.012543642,0.06271821
20151020:102311.11,42.501028,-83.11662883,193.4,29.98899854,206.2913954,-0.08634515,-0.431725748
20151020:102311.11,42.500784,-83.11678333,192.5,29.88765307,205.0248571,-0.110526318,-0.552631592
20151020:102311.11,42.50053383,-83.11692267,191.6,30.11555176,202.3253226,-0.235578821,-1.177894106
20151020:102311.11,42.50027733,-83.117047,190.8,30.35631156,199.6653463,-0.232126726,-1.160633629
20151020:102311.11,42.50001417,-83.11715417,189.9,30.61867799,196.7124284,-0.257690701,-1.288453507
20151020:102312.12,42.49974517,-83.117245,189.1,30.85943778,193.979534,-0.238490019,-1.192450096
20151020:102312.12,42.49947467,-83.11732667,188.4,30.76426565,192.5495642,-0.124788409,-0.623942045
20151020:102312.12,42.49920017,-83.11737883,187.8,30.82291226,187.975113,-0.399196179,-1.995980894
20151020:102312.12,42.49892317,-83.11740683,187.7,31.0338343,184.2622323,-0.32400996,-1.6200498
20151020:102312.12,42.498644,-83.1174195,187.8,31.09659647,181.9164999,-0.204703774,-1.023518868
20151020:102313.13,42.498367,-83.11741883,188,30.62330799,179.8978215,-0.176162918,-0.880814588
20151020:102313.13,42.498092,-83.11740317,188.2,30.49624032,177.5957987,-0.200889392,-1.004446962
20151020:102313.13,42.49781767,-83.1173855,188.8,30.33058935,177.2810217,-0.027469472,-0.137347359
20151020:102313.13,42.49755467,-83.11736917,189.7,28.64372747,177.3788142,0.008534004,0.042670018
20151020:102313.13,42.497309,-83.117352,190.9,26.46248491,177.050106,-0.028685197,-0.143425986
20151020:102314.14,42.49707833,-83.11733667,191.8,25.34408366,177.1947109,0.012619158,0.063095789
20151020:102314.14,42.49685517,-83.11732417,192.8,24.7236642,177.6350483,0.038426682,0.192133409
20151020:102314.14,42.49663683,-83.11730817,193.6,24.14234248,176.9072738,-0.063510302,-0.317551511
20151020:102314.14,42.49642217,-83.11729283,194.2,23.65670734,176.9838622,0.006683598,0.033417988
20151020:102314.14,42.496211,-83.117278,194.7,23.12477225,177.0358439,0.004536261,0.022681304
20151020:102315.15,42.496005,-83.11726317,195.2,22.63810822,176.9615799,-0.006480755,-0.032403776
20151020:102315.15,42.49580733,-83.11724933,195.7,21.54491472,177.0447611,0.007258924,0.036294619
20151020:102315.15,42.49562017,-83.11723617,196.2,20.34574576,177.0321761,-0.001098249,-0.005491244
20151020:102315.15,42.49543867,-83.11722317,196.6,19.94910943,176.9769269,-0.004821399,-0.024106995
20151020:102315.15,42.49526067,-83.11721067,197,19.64558747,177.0359279,0.005148805,0.025744023
20151020:102316.16,42.495083,-83.117199,197.2,19.73201407,177.2272851,0.016699071,0.083495357
20151020:102316.16,42.49490417,-83.117188,197.3,19.9089828,177.4031689,0.015348758,0.076743789
20151020:102316.16,42.4947235,-83.1171775,197.4,20.14614148,177.5462642,0.012487419,0.062437093
20151020:102316.16,42.49453933,-83.11716683,197.5,20.63743551,177.5539068,0.000666939,0.003334696
20151020:102316.16,42.49435067,-83.11715483,197.5,21.1179262,177.3148037,-0.020865682,-0.104328412
20151020:102317.17,42.494158,-83.11714133,197.4,21.72085457,177.0424792,-0.023764788,-0.11882394
20151020:102317.17,42.49396083,-83.11712583,197.3,22.06450316,176.6825787,-0.03140725,-0.157036248
20151020:102317.17,42.49375967,-83.11711,197.1,22.5666005,176.6791485,-0.000299336,-0.001496678
20151020:102317.17,42.493554,-83.117094,196.9,23.04657675,176.7169941,0.003302648,0.016513241
20151020:102317.17,42.4933435,-83.11707417,196.8,23.61658071,176.026499,-0.060257069,-0.301285343
20151020:102318.18,42.49312817,-83.11704567,196.5,24.22619684,174.4259812,-0.139671519,-0.698357596
20151020:102318.18,42.49290767,-83.117012,196.1,24.8183219,173.5759033,-0.074183295,-0.370916477
20151020:102318.18,42.49268267,-83.11697233,195.7,25.39192695,172.5927835,-0.085793384,-0.428966922
20151020:102318.18,42.49245317,-83.11692267,195.2,26.00205754,170.9346482,-0.144699607,-0.723498033
20151020:102318.18,42.4922195,-83.11686267,194.5,26.65488697,169.2787552,-0.144503919,-0.722519594
20151020:102319.19,42.49198117,-83.11679367,193.8,27.31131752,167.9493931,-0.116008735,-0.580043673
20151020:102319.19,42.491738,-83.11671683,193,27.96877695,166.8838073,-0.092989901,-0.464949503
20151020:102319.19,42.49148967,-83.11663433,192,28.63858303,166.2352631,-0.056596159,-0.282980795
20151020:102319.19,42.491236,-83.11654867,191.1,29.28626803,166.0176509,-0.018990249,-0.094951246
20151020:102319.19,42.490977,-83.11646133,190.3,29.85627199,166.0360055,0.001601748,0.008008741
20151020:102320.20,42.49071283,-83.116373,189.8,30.44376704,166.1494848,0.009902937,0.049514687
20151020:102320.20,42.4904405,-83.116299,189.5,30.8151956,168.6696635,0.219927072,1.099635362
20151020:102320.20,42.49017,-83.1162115,189.5,30.80387783,166.5840209,-0.182006647,-0.910033237
20151020:102320.20,42.4899005,-83.11611783,189.7,31.00502544,165.6247163,-0.083715121,-0.418575603
20151020:102320.20,42.489629,-83.11602333,190.5,31.15112753,165.6049652,-0.001723606,-0.00861803
20151020:102321.21,42.4893565,-83.11593167,191.7,31.23292412,166.0696076,0.040547696,0.20273848
20151020:102321.21,42.48908467,-83.11584283,192.5,31.36050624,166.4500779,0.033202295,0.166011477
20151020:102321.21,42.48881017,-83.1157535,193.4,31.46442392,166.5056921,0.004853254,0.02426627
20151020:102321.21,42.48853417,-83.11566483,193.9,31.57348606,166.6719394,0.014507818,0.072539089
20151020:102321.21,42.488257,-83.11557383,194.3,31.72679037,166.3901647,-0.024589481,-0.122947405
20151020:102322.22,42.48797817,-83.11548433,194.5,31.89244134,166.6831874,0.025571057,0.127855287
20151020:102322.22,42.48769783,-83.11539333,194.5,32.07815562,166.5383133,-0.012642658,-0.063213291
20151020:102322.22,42.4874165,-83.11529917,194.5,32.2942221,166.1357239,-0.035132546,-0.175662729
20151020:102322.22,42.4871355,-83.1152025,194.3,32.20162219,165.7648718,-0.032362953,-0.161814764
20151020:102322.22,42.48685667,-83.1151065,194.2,31.89810022,165.7539165,-0.000956034,-0.004780171
20151020:102323.23,42.4865795,-83.11501033,194.1,31.76177256,165.6477122,-0.009268075,-0.046340375
20151020:102323.23,42.48630417,-83.11491317,194,31.59097715,165.4133553,-0.020451495,-0.102257477
20151020:102323.23,42.48603183,-83.11481533,193.8,31.23703968,165.1614612,-0.021981904,-0.10990952
20151020:102323.23,42.48576167,-83.11471717,193.6,31.05029651,165.0003011,-0.014063874,-0.070319372
